0.61,0.46,0.34
0.45,0.37,0.33,0.32
0.38,0.29,0.27,0.26
0.46,0.37,0.35,0.3
0.44,0.34,0.34,0.26
0.39,0.36,0.34,0.34
0.38,0.35,0.33,0.32
0.64,0.45,0.33
0.49,0.32,0.32
0.42,0.36,0.35
0.55,0.54,0.34
0.56,0.37,0.35
0.57,0.37,0.33
0.54,0.43,0.37,0.37,0.31,0.26
0.55,0.4,0.27
0.56,0.3,0.3
0.53,0.49,0.26
0.55,0.53,0.37,0.26
0.54,0.52,0.29,0.26,0.26
0.53,0.38,0.3
0.51,0.38,0.35
0.5,0.31,0.26
0.49,0.32,0.31
0.51,0.49,0.28
0.53,0.29
0.54,0.52
0.47,0.42,0.33,0.26
0.51,0.43,0.34,0.27
0.5,0.45,0.28,0.26
0.52,0.32,0.3,0.29,0.25
0.57,0.29,0.28
0.52,0.35,0.29,0.28,0.27
0.56,0.41,0.36,0.26
0.58,0.51,0.28
0.55,0.32,0.27,0.26,0.25
0.51,0.39,0.3,0.28
0.56,0.33,0.27
0.57,0.37,0.33
0.56,0.34,0.3
0.55,0.5,0.35,0.26
0.56,0.46,0.29
0.56,0.43,0.37,0.26
0.57,0.47,0.45,0.36
0.57,0.48,0.46,0.36
0.55,0.43,0.38
0.55,0.43,0.37
0.51,0.4,0.35,0.33
0.59,0.34,0.31,0.26,0.25
0.59,0.59,0.45,0.41,0.29,0.29
0.59,0.48,0.36,0.32,0.29
0.59,0.43,0.4,0.35,0.26
0.58,0.55,0.55,0.27
0.6,0.58,0.56,0.28,0.26
0.59,0.54,0.42,0.31,0.28
0.6,0.44,0.43,0.37,0.31,0.27
0.59,0.47,0.28,0.27,0.26
0.6,0.6,0.42,0.38,0.26
0.61,0.46,0.38,0.37,0.26
0.67,0.56,0.4,0.34,0.29
0.67,0.46,0.42,0.37,0.36
0.67,0.43,0.4,0.26
0.66,0.66,0.41
0.65,0.62,0.41,0.35
0.62,0.53,0.42
0.61,0.41,0.41,0.3,0.26
0.58,0.42,0.4,0.28,0.27
0.53,0.46,0.33
0.71,0.5,0.27
0.57,0.52,0.28
0.58,0.57,0.28,0.26
0.7,0.57,0.25
0.6,0.4,0.38,0.34,0.33,0.31
0.54,0.44,0.4,0.33,0.3,0.26
0.57,0.5,0.36,0.28
0.57,0.46,0.37,0.32,0.31
0.58,0.43,0.36,0.31
0.79,0.45,0.44,0.3
0.6,0.46,0.28,0.28
0.55,0.41,0.31,0.31
0.43,0.41,0.41,0.29
0.42,0.41,0.4,0.32
0.55,0.36,0.35,0.32,0.29
0.65,0.32,0.29
0.54,0.32,0.3
0.6,0.34
0.6,0.35,0.3
0.47,0.38,0.3
0.57,0.55,0.36,0.35
0.48,0.42,0.42,0.3
0.59,0.41,0.38
0.5,0.43,0.34,0.29
0.42,0.4,0.38
0.59,0.35,0.31
0.64,0.43,0.34
0.63,0.47,0.38
0.49,0.39,0.33
0.49,0.43,0.38
0.48,0.37,0.37
0.51,0.47,0.37
0.49,0.26
0.5,0.48
0.58,0.51
0.6,0.42
0.69,0.49,0.29
0.69,0.44,0.31
0.67,0.47,0.27
0.76,0.49,0.27
0.65,0.53,0.28,0.27
0.52,0.3,0.29,0.25
0.59,0.48,0.27,0.26
0.49,0.42,0.26
0.53,0.48,0.25
0.53,0.45
0.52,0.46
0.44,0.28,0.26
0.42,0.3,0.25
0.43,0.36,0.29
0.4,0.31,0.31
0.42,0.32
0.43,0.33,0.32
0.43,0.42,0.31
0.53,0.45,0.32
0.6,0.44,0.33
0.61,0.46,0.35
0.5,0.45,0.33
0.45,0.4,0.35
0.44,0.37,0.32
0.55,0.44,0.32
0.48,0.46,0.34
0.53,0.49,0.36
0.49,0.35
0.52,0.36,0.3
0.44,0.41
0.55,0.47,0.38
0.55,0.38
0.55,0.46,0.36
0.57,0.52,0.36
0.55,0.5,0.32
0.61,0.49,0.33
0.64,0.43,0.35
0.58,0.4,0.36
0.55,0.49,0.32
0.56,0.36,0.33
0.56,0.38,0.35
0.57,0.39,0.33
0.54,0.31
0.58,0.38
0.58,0.4
0.56,0.37,0.31
0.59,0.37
0.58,0.36
0.55,0.4
0.51,0.38
0.49,0.37
0.46,0.39
0.4,0.35
0.4,0.35,0.27
0.41,0.33,0.27
0.4,0.36
0.4,0.32,0.25
0.49
0.52,0.3,0.27,0.26
0.53,0.26
0.54
0.53
0.54,0.27
0.53
0.52,0.28
0.51
0.49
0.5
0.52
0.52
0.5
0.5
0.47
0.49
0.47
0.46
0.47
0.48
0.48
0.48
0.47
0.47
0.48
0.46
0.47
0.47
0.5
0.45
0.46
0.48
0.48
0.57
0.57
0.52
0.53
0.56
0.56
0.54
0.53
0.51,0.26
0.51,0.26
0.51
0.5
0.5
0.5
0.54,0.25
0.54,0.25
0.55
0.5,0.27
0.53,0.3
0.5,0.36
0.43,0.33
0.41,0.35
0.39,0.37
0.36,0.35
0.41,0.31
0.4,0.28
0.47
0.46
0.48
0.46
0.49
0.4,0.27
0.34,0.28
0.31,0.31,0.26
0.34,0.27,0.25
0.36,0.29,0.25
0.39,0.33,0.26
0.4,0.34,0.25
0.42,0.33,0.29
0.41,0.4,0.26
0.37,0.31,0.25
0.36,0.33
0.38,0.34,0.27
0.39,0.29,0.28
0.36,0.27,0.26
0.41
0.29
0.27,0.26
0.28
0.49
0.47
0.31,0.27
0.47,0.27
0.54,0.31
0.56,0.31
0.53,0.31
0.53,0.33
0.49,0.31
0.5,0.35
0.49,0.35
0.48,0.37
0.47,0.35
0.46,0.36
0.42,0.37
0.4,0.31
0.34,0.26
0.35
0.39,0.33
0.39,0.34,0.27
0.34,0.27
0.44,0.36
0.38,0.38
0.34,0.32,0.3
0.4,0.38,0.25
0.51,0.41
0.49,0.39
0.5,0.41
0.45,0.38,0.27
0.47,0.39
0.44,0.38,0.27
0.44,0.38,0.31
0.4,0.31,0.27
0.43,0.4
0.46,0.41
0.43,0.41
0.46,0.41
0.49,0.38
0.5,0.43
0.49,0.4
0.47,0.38
0.48,0.27
0.52,0.31
0.52,0.3
0.48,0.32,0.28
0.53,0.32
0.57,0.31,0.28
0.57,0.31,0.26
0.6,0.32,0.26
0.61,0.31,0.25
0.58,0.29
0.6,0.36
0.62,0.34,0.25
0.64,0.3,0.25
0.65,0.34,0.26
0.66,0.39,0.28
0.66,0.37,0.28
0.63,0.33,0.26
0.66,0.36,0.26
0.64,0.31,0.29
0.65,0.34,0.31
0.59,0.33,0.25
0.62,0.35,0.27
0.63,0.34,0.28
0.62,0.33,0.28
0.57,0.3
0.61,0.36
0.64,0.35,0.26
0.61,0.35
0.65,0.35,0.27
0.65,0.34,0.29
0.63,0.33,0.25
0.6,0.31
0.55,0.33
0.6,0.32
0.48,0.28
0.61,0.34
0.62,0.3
0.61,0.31,0.26
0.59,0.28,0.26
0.59,0.29
0.57,0.25,0.25
0.55,0.27
0.53,0.3
0.37
0.3,0.26
0.27




0.25



0.26



0.32
0.31


0.26,0.26,0.25
0.3
0.3
0.31
0.31
0.32
0.31,0.28
0.29
0.34,0.27
0.5,0.3,0.25
0.52,0.27
0.55,0.29
0.59,0.43,0.31
0.6,0.54,0.31
0.7,0.57,0.34
0.8,0.44,0.31
0.79,0.44,0.33
0.78,0.47
0.74,0.41
0.75,0.49
0.73,0.45
0.76,0.31,0.27
0.76,0.31,0.27,0.26
0.7,0.31,0.29,0.26
0.62,0.32,0.27,0.27
0.78,0.28,0.27
0.62,0.33,0.28
0.79,0.32,0.29
0.63,0.34,0.32
0.81,0.32,0.31,0.27
0.62,0.34,0.34
0.54,0.33,0.33,0.29
0.62,0.41,0.33,0.3
0.65,0.39,0.29
0.72,0.39,0.29
0.6,0.38,0.38,0.37,0.29
0.58,0.43,0.4,0.36,0.34
0.72,0.45,0.31
0.66,0.61,0.52,0.31,0.29
0.72,0.59,0.33
0.76,0.61,0.3
0.67,0.6,0.29
0.6,0.55,0.54
0.54,0.51,0.27
0.67,0.46
0.73,0.42
0.77,0.42,0.26
0.66,0.41
0.74,0.42
0.72,0.41
0.64,0.38,0.25
0.74,0.38,0.25
0.71,0.42
0.74,0.41
0.8,0.39
0.82,0.39
0.8,0.39
0.61,0.41
0.62,0.3,0.26
0.6,0.31,0.27
0.71,0.35,0.27
0.73,0.42,0.28
0.65,0.45,0.26
0.62,0.4,0.32
0.64,0.34,0.31
0.36,0.32,0.3
0.38,0.3,0.28
0.48,0.31,0.25
0.55,0.27
0.51,0.35
0.64,0.26
0.67,0.39,0.26
0.63,0.35,0.32,0.3,0.27,0.27
0.62,0.46,0.27,0.27,0.27
0.5,0.48,0.4,0.3
0.7,0.48,0.42,0.3
0.57,0.39,0.37,0.27,0.26
0.45,0.45,0.44,0.29,0.27
0.5,0.41,0.41,0.4,0.28
0.47,0.42,0.41,0.37,0.29,0.26
0.64,0.46,0.4,0.32,0.29,0.26
0.66,0.48,0.44,0.28
0.65,0.46,0.4,0.36,0.33,0.27
0.49,0.49,0.46,0.42,0.27
0.62,0.47,0.42,0.29
0.48,0.46,0.45,0.44
0.48,0.46,0.32,0.27
0.51,0.45,0.42,0.26,0.26
0.64,0.46,0.31
0.45,0.41,0.27
0.47,0.38,0.32,0.28
0.53,0.31,0.31,0.25
0.62,0.4,0.34
0.44,0.38,0.36,0.32
0.6,0.38,0.29
0.67,0.32,0.3
0.65,0.34,0.26
0.65,0.39,0.3
0.73,0.37,0.27,0.26
0.56,0.3,0.29
0.45,0.34,0.29,0.25
0.39,0.37
0.59,0.4,0.35,0.34
0.7,0.41,0.33,0.32
0.62,0.36,0.28
0.57,0.5,0.3,0.3
0.56,0.33,0.32
0.55,0.29,0.29,0.25
0.52,0.3,0.29,0.27,0.25
0.75,0.52,0.29
0.57,0.46,0.37
0.66,0.36,0.32
0.62,0.42,0.34
0.71,0.34,0.29
0.71,0.33
0.45
0.62,0.29
0.61,0.35
0.74,0.31,0.25
0.73,0.31
0.77,0.32
0.76,0.31
0.44,0.36,0.28,0.26
0.37,0.34,0.32,0.29
0.48,0.37,0.3,0.26
0.61,0.33,0.29
0.71,0.3,0.27
0.76,0.28,0.26
0.76
0.67
0.63,0.33,0.26
0.62,0.37
0.61,0.28
0.66,0.34
0.66,0.3,0.29
0.37,0.28
0.45,0.28,0.26
0.55,0.3,0.29
0.26,0.26
0.32
0.26
0.34
0.29,0.26,0.25
0.28
0.33
0.46
0.52,0.28
0.38,0.36
0.57,0.28
0.53
0.63,0.48,0.32
0.54,0.27
0.65,0.28,0.27
0.49,0.33
0.45,0.29
0.49,0.27
0.43,0.26
0.3,0.28











0.27
0.4
0.31
0.4
0.69
0.58
0.64
0.5
0.49
0.57
0.68
0.65
0.62
0.65
0.74
0.7
0.58
0.63
0.62
0.7
0.74
0.64
0.5
0.65
0.72
0.65
0.66
0.6
0.48
0.27
0.49

0.31
0.38
0.32
0.47
0.66
0.38
0.4
0.46
0.48
0.55
0.57,0.27
0.59,0.32
0.65
0.57,0.28
0.58
0.48
0.35
0.49
0.45,0.3
0.38,0.32
0.56,0.31
0.58
0.45
0.57
0.41
0.64
0.6
0.43
0.75
0.51
0.46,0.31
0.61
0.31

0.28
0.38
0.26
0.28,0.27
0.44
0.38,0.28
0.3,0.29
0.4,0.27
0.34,0.33
0.42
0.32,0.3
0.37
0.39
0.45
















0.27
0.4
0.43
0.44
0.26
0.29
0.34

0.3
0.31

0.26

0.31
0.35
0.42
0.38
0.35
0.3
0.54,0.37
0.44,0.39
0.68,0.5
0.64,0.56
0.71,0.47
0.64,0.6
0.71,0.66
0.65,0.53,0.3
0.57,0.44
0.53,0.36
0.64,0.63
0.54,0.45
0.54,0.45
0.51,0.33,0.26
0.47,0.27
0.52,0.4,0.27
0.52,0.4
0.46,0.46,0.33
0.51,0.35
0.63,0.42,0.34
0.55,0.43,0.37,0.35
0.48,0.45,0.41,0.27
0.59,0.26
0.58,0.56,0.48
0.75,0.58,0.33
0.62,0.54,0.45
0.63,0.62,0.54,0.28
0.77,0.52,0.52,0.33
0.61,0.55,0.51
0.68,0.51,0.49
0.74,0.66
0.7,0.61
0.6,0.6,0.3,0.28
0.65,0.42,0.3
0.46,0.44,0.36,0.29
0.72,0.62,0.29
0.68,0.41,0.27
0.69,0.26,0.25
0.73,0.58
0.75,0.45,0.44
0.71,0.55,0.28
0.64,0.62,0.37
0.49,0.47,0.34
0.71,0.39
0.79
0.6,0.57
0.67,0.48
0.67,0.48
0.66,0.64
0.76,0.62
0.73,0.69
0.75,0.55,0.55,0.31
0.73,0.55,0.5,0.39
0.75,0.56,0.26
0.61,0.55
0.72,0.5,0.31
0.7,0.57,0.54,0.31,0.26
0.71,0.67,0.53
0.74,0.67,0.47,0.26
0.74,0.72,0.55,0.28
0.81,0.73,0.53
0.78,0.65,0.52,0.26
0.78,0.68,0.35,0.28,0.26
0.66,0.6,0.46,0.46,0.27
0.72,0.7,0.53
0.71,0.69,0.5,0.46
0.68,0.66,0.59
0.72,0.65,0.6
0.78,0.7,0.7
0.76,0.63,0.63
0.81,0.76,0.61
0.69,0.68,0.57
0.74,0.72,0.37
0.69,0.69,0.34
0.8,0.63
0.69,0.65
0.76,0.63,0.38
0.74,0.62
0.78,0.73
0.66,0.64
0.86,0.45
0.86,0.61,0.43
0.77,0.62,0.34
0.81,0.73
0.79,0.75
0.79,0.72
0.79,0.7
0.83,0.6
0.82,0.75
0.87,0.73
0.87,0.72
0.87,0.64
0.79,0.54
0.77,0.49
0.79,0.44
0.83,0.27
0.76,0.37
0.78,0.31
0.77,0.29
0.81
0.77,0.34
0.8,0.61
0.61,0.6
0.73,0.59
0.82,0.35,0.28
0.79
0.83,0.31
0.81
0.75,0.27
0.57,0.26
0.7,0.27
0.74
0.73
0.69
0.4
0.37
0.44
0.56
0.37

0.28
0.29
0.31

0.29
0.28
0.29

0.27,0.25

0.28
0.28,0.25


0.25




