0.81,0.8,0.68,0.67,0.65
0.77,0.76,0.64,0.64,0.63
0.81,0.75,0.71,0.64,0.6
0.83,0.74,0.7,0.63,0.62
0.86,0.73,0.72,0.63,0.63
0.85,0.72,0.67,0.62,0.62
0.84,0.75,0.73,0.69,0.62
0.82,0.8,0.72,0.7,0.69
0.79,0.78,0.72,0.69,0.68
0.79,0.78,0.72,0.7,0.69
0.81,0.77,0.75,0.73,0.69
0.77,0.75,0.69,0.68,0.68
0.78,0.74,0.72,0.7,0.68
0.79,0.73,0.72,0.71,0.71
0.82,0.8,0.75,0.7,0.7
0.82,0.79,0.77,0.72,0.68
0.82,0.79,0.76,0.71,0.64
0.78,0.78,0.75,0.72,0.62
0.8,0.78,0.75,0.73,0.66
0.8,0.74,0.74,0.71,0.65
0.83,0.75,0.74,0.7,0.68
0.81,0.75,0.74,0.71,0.7
0.81,0.79,0.75,0.73,0.7
0.81,0.79,0.78,0.71,0.69
0.78,0.77,0.72,0.7,0.69
0.8,0.74,0.73,0.7,0.7
0.81,0.73,0.73,0.7,0.69
0.8,0.72,0.72,0.71,0.69
0.79,0.71,0.71,0.7,0.69
0.8,0.78,0.73,0.73,0.71
0.82,0.8,0.75,0.71,0.7
0.82,0.76,0.73,0.71,0.7
0.85,0.77,0.75,0.73,0.69
0.83,0.75,0.74,0.72,0.68
0.8,0.75,0.75,0.69,0.66
0.8,0.76,0.76,0.72,0.68
0.83,0.78,0.75,0.68,0.67
0.83,0.77,0.74,0.67,0.67
0.81,0.75,0.73,0.68,0.65
0.81,0.75,0.74,0.73,0.7
0.82,0.75,0.74,0.73,0.68
0.82,0.74,0.74,0.73,0.67
0.83,0.74,0.74,0.72,0.68
0.83,0.73,0.73,0.72,0.67
0.8,0.74,0.72,0.72,0.72
0.81,0.78,0.72,0.69,0.67
0.82,0.78,0.72,0.65,0.63
0.84,0.78,0.75,0.69,0.66
0.85,0.77,0.76,0.7,0.7
0.85,0.77,0.74,0.74,0.72
0.85,0.76,0.76,0.75,0.71
0.84,0.79,0.77,0.75,0.71
0.84,0.82,0.77,0.75,0.7
0.83,0.8,0.76,0.73,0.69
0.83,0.79,0.77,0.71,0.67
0.83,0.78,0.76,0.74,0.71
0.82,0.78,0.76,0.74,0.69
0.82,0.8,0.75,0.74,0.7
0.81,0.79,0.76,0.75,0.71
0.81,0.8,0.75,0.73,0.71
0.81,0.8,0.74,0.73,0.68
0.81,0.77,0.74,0.72,0.67
0.82,0.74,0.74,0.7,0.64
0.82,0.77,0.74,0.73,0.67
0.81,0.76,0.75,0.73,0.66
0.81,0.76,0.75,0.75,0.65
0.81,0.78,0.74,0.72,0.63
0.8,0.79,0.73,0.73,0.66
0.78,0.75,0.73,0.73,0.66
0.81,0.76,0.74,0.74,0.64
0.8,0.73,0.72,0.72,0.72
0.79,0.73,0.69,0.69,0.68
0.81,0.72,0.7,0.69,0.69
0.82,0.7,0.7,0.69,0.62
0.83,0.74,0.73,0.65,0.65
0.83,0.74,0.71,0.65,0.59
0.83,0.72,0.67,0.65,0.58
0.84,0.72,0.66,0.64,0.59
0.84,0.73,0.69,0.6,0.59
0.84,0.68,0.68,0.61,0.61
0.85,0.71,0.69,0.63,0.62
0.85,0.75,0.69,0.62,0.6
0.85,0.76,0.71,0.61,0.58
0.85,0.76,0.7,0.6,0.55
